,POI,lat,long
769,cafe,51.5570225,-0.2820937
770,cafe,51.5566006,-0.2833147
771,cafe,51.561082,-0.279169
772,cafe,51.5587657,-0.2819752
773,cafe,51.5546957,-0.2842755
774,cafe,51.5553405,-0.2859782
775,cafe,51.5566995,-0.2789585
776,cafe,51.55669,-0.28339
777,cafe,51.5598667,-0.2788987
778,cafe,51.56213049999999,-0.2797913
779,cafe,51.5621524,-0.2812588
780,cafe,51.5582708,-0.2764335
781,cafe,51.55725529999999,-0.2842209
782,cafe,51.5620448,-0.2825348
783,bank,51.5570537,-0.2854912
784,police,51.5637323,-0.2789436
785,police,51.5570696,-0.2832952
786,post,51.5531172,-0.2861852
787,post,51.5572706,-0.2842412
788,post,51.559647,-0.2842774000000001
789,post,51.5559132,-0.2760285
790,post,51.5531286,-0.286209
791,post,51.5532129,-0.2865604
792,shopping mall,51.561799,-0.2848928
793,shopping mall,51.5567907,-0.2846653000000001
794,gym,51.5575273,-0.2855114
795,gym,51.5570968,-0.2852197
796,gym,51.55318339999999,-0.2877716
797,gym,51.5574027,-0.2830971
798,gym,51.5605661,-0.2831202
799,gym,51.55384129999999,-0.2905706
800,gym,51.555768,-0.285353
801,homeless shelter,51.563007,-0.2918455
802,train,51.5541952,-0.2859998
803,train,51.5541886,-0.2779408
804,train,51.5472293,-0.2828715
805,parking,51.5572929,-0.2864585
806,parking,51.5587143,-0.2822979
807,parking,51.5575865,-0.2864735
808,parking,51.5555827,-0.2825732
809,parking,51.55737,-0.289547
810,parking,51.55734899999999,-0.282853
811,parking,51.5552198,-0.2732022
812,"atm,",51.5569424,-0.2829528
813,"atm,",51.5609984,-0.2792437
814,"atm,",51.5531453,-0.286137
815,"atm,",51.5568323,-0.2829793
816,"atm,",51.5567,-0.27965
817,"atm,",51.5607193,-0.2834648
818,"atm,",51.5538408,-0.2905782
819,"atm,",51.56206539999999,-0.2817529
820,park,51.5579753,-0.2770363
821,park,51.5597144,-0.2815867
822,park,51.5563382,-0.2826619
823,park,51.55006419999999,-0.2902589
824,park,51.5564867,-0.2861615
825,park,51.5595521,-0.2813682
826,park,51.5547591,-0.284948
827,park,51.5589255,-0.2825032
828,park,51.5468989,-0.2744325
829,park,51.5562348,-0.2834022
830,park,51.5627264,-0.2735752
831,park,51.5582152,-0.2814921
832,market,51.5534589,-0.2916726
833,market,51.5588726,-0.2805082
834,market,51.5571184,-0.2760037
835,market,51.5617621,-0.2837069
836,market,51.5593851,-0.2846099
837,market,51.5525153,-0.2851498
838,library,51.5587657,-0.2808486
839,restaurant,51.5619897,-0.28351
840,restaurant,51.5620915,-0.2815454
841,restaurant,51.5701695,-0.2942996
842,restaurant,51.56560710000001,-0.2776168
843,restaurant,51.5620814,-0.2816272
844,restaurant,51.5620287,-0.2823247
845,restaurant,51.5656561,-0.2781304
846,restaurant,51.56219369999999,-0.2811462
847,restaurant,51.562079,-0.2820121
848,restaurant,51.5679565,-0.2812085
849,restaurant,51.57125860000001,-0.2945949
850,restaurant,51.56201799999999,-0.28281
851,groceries,51.5656482,-0.2778996
852,groceries,51.57048040000001,-0.2949416
853,groceries,51.5656466,-0.2780118
854,groceries,51.5620377,-0.2823014
855,groceries,51.562035,-0.282734
856,groceries,51.5647945,-0.2755593
857,church,51.5655298,-0.2875863
858,church,51.5706508,-0.2884878
859,church,51.5647357,-0.2789621
860,church,51.564505,-0.278388
861,bus,51.5653049,-0.2755624
862,bus,51.5620269,-0.2818445
863,bus,51.565765,-0.280714
864,bus,51.5653282,-0.2852471
865,bus,51.5636892,-0.2786261
866,bus,51.564972,-0.288521
867,bus,51.564598,-0.288982
868,bus,51.563824,-0.291984
869,bus,51.561707,-0.286061
870,school,51.5647885,-0.2785665
871,school,51.5657394,-0.2892844
872,school,51.569546,-0.286878
873,school,51.5623398,-0.2929265
874,school,51.5696085,-0.2760756
875,school,51.5662227,-0.2932269000000001
876,school,51.5662742,-0.2736617
877,school,51.5637696,-0.2785145
878,hotel,51.5631504,-0.2769082
879,hotel,51.56377269999999,-0.2775376
880,bar,51.562045,-0.2820948
881,bar,51.56496019999999,-0.2773843
882,bar,51.5643965,-0.2780086000000001
883,cafe,51.564592,-0.277879
884,cafe,51.5618858,-0.2791816
885,post,51.5656659,-0.2776674
886,train,51.57188679999999,-0.2948979
887,parking,51.56862,-0.2851
888,parking,51.56469999999999,-0.27558
889,parking,51.5647824,-0.2744328
890,parking,51.5754397,-0.2759574
891,"atm,",51.5656605,-0.2776909
892,"atm,",51.5649621,-0.2751001
893,"atm,",51.5627854,-0.2809144
894,"atm,",51.5742315,-0.2940793
895,"atm,",51.572413,-0.2944867
896,market,51.5656,-0.277441
897,soccer field,51.5647229,-0.278415
898,restaurant,51.5853165,-0.291088
899,restaurant,51.5847509,-0.2794859
900,restaurant,51.585463,-0.2780668
901,restaurant,51.58584130000001,-0.2771151
902,restaurant,51.5846972,-0.2796755
903,restaurant,51.584634,-0.280271
904,restaurant,51.5857555,-0.2760055
905,restaurant,51.5849893,-0.280419
906,restaurant,51.5858476,-0.2750713
907,restaurant,51.5854495,-0.2781568
908,restaurant,51.5763535,-0.2870719
909,restaurant,51.5852509,-0.2786484
910,restaurant,51.5855145,-0.2818096
911,restaurant,51.5850494,-0.2806921
912,restaurant,51.5851668,-0.2790375
913,restaurant,51.585137,-0.280967
914,restaurant,51.5856611,-0.2776381
915,restaurant,51.5853909,-0.2782982
916,restaurant,51.5849907,-0.2782959
917,restaurant,51.5849165,-0.280006
918,groceries,51.5857864,-0.2758152
919,groceries,51.5851127,-0.2798785
920,groceries,51.5855969,-0.2825769
921,groceries,51.5858494,-0.2749664
922,groceries,51.5853627,-0.2828173
923,groceries,51.5853915,-0.2834926
924,church,51.5838988,-0.2834115
925,church,51.5847375,-0.2825726
926,church,51.5774945,-0.2877863
927,church,51.5858066,-0.2865462
928,bus,51.5854566,-0.2857639
929,bus,51.580986,-0.286115
930,bus,51.57938,-0.290058
931,bus,51.582603,-0.287945
932,bus,51.58492870000001,-0.2799261
933,bus,51.5848348,-0.2793274
934,bus,51.5860733,-0.2825958
935,bus,51.585338,-0.2838343
936,bus,51.577496,-0.292034
937,bus,51.582207,-0.285333
938,bus,51.57821999999999,-0.289308
939,bus,51.585964,-0.288858
940,bus,51.586414,-0.292537
941,bus,51.585062,-0.2848708
942,bus,51.577282,-0.2921570000000001
943,bus,51.585888,-0.289222
944,bus,51.58814599999999,-0.283088
945,school,51.5793152,-0.2820734
946,school,51.58099499999999,-0.2811379
947,school,51.5858141,-0.2866061
948,school,51.5839233,-0.2834129
949,school,51.5886523,-0.2900177
950,school,51.5872681,-0.2731863
951,hotel,51.5847583,-0.2825083
952,hotel,51.5776196,-0.290698
953,university,51.58551480000001,-0.2734315
954,bar,51.5844569,-0.2809231
955,cafe,51.584986,-0.2782713
956,cafe,51.585065,-0.279385
957,cafe,51.584653,-0.2802175
958,cafe,51.5849744,-0.2782596
959,cafe,51.5847688,-0.2792919
960,bank,51.5850789,-0.277957
961,bank,51.5846451,-0.2805966
962,bank,51.5855725,-0.2766408
963,bank,51.5851221,-0.2792657
964,bank,51.5857928,-0.2755273
965,bank,51.5854448,-0.2838356
966,bank,51.5852683,-0.2813421
967,post,51.5858404,-0.2752537
968,post,51.58583429999999,-0.2752763
969,shopping mall,51.58580629999999,-0.2756892
970,gym,51.5854346,-0.2801374
971,train,51.5848694,-0.2787134
972,train,51.579636,-0.290207
973,parking,51.5853063,-0.2762867
974,parking,51.5855397,-0.2802459
975,"atm,",51.5850972,-0.2792275
976,"atm,",51.5851689,-0.2847591
977,"atm,",51.5858232,-0.2754858
978,"atm,",51.5854422,-0.2781749
979,park,51.582049,-0.2833958
980,park,51.5775152,-0.2861336
981,park,51.5770045,-0.2744435
982,park,51.5853499,-0.2782546
983,market,51.5858858,-0.2768259
984,market,51.58556799999999,-0.2767828
985,market,51.5852675,-0.2775692
986,market,51.5857256,-0.276087
987,market,51.5852914,-0.2812769
988,library,51.5859624,-0.2765561
989,restaurant,51.5981483,-0.27864
990,restaurant,51.5979444,-0.2794593
991,restaurant,51.5948354,-0.2847273
992,restaurant,51.5981771,-0.2780307
993,restaurant,51.5941464,-0.2843979
994,restaurant,51.5983258,-0.277767
995,restaurant,51.5977505,-0.2784784
996,restaurant,51.5941122,-0.2848795
997,restaurant,51.59411799999999,-0.2847688
998,restaurant,51.5975964,-0.2790054
999,restaurant,51.5981099,-0.2785307
1000,restaurant,51.593556,-0.289924
1001,groceries,51.5948629,-0.2845039
1002,groceries,51.5979647,-0.2797374
1003,groceries,51.5981371,-0.2783779
1004,groceries,51.593319,-0.285771
1005,groceries,51.5942903,-0.2856268
1006,groceries,51.5978524,-0.2774698
1007,groceries,51.5982049,-0.2779278
1008,groceries,51.59627930000001,-0.2941725
1009,church,51.59497950000001,-0.2798455
1010,bus,51.5918184,-0.2854625
1011,bus,51.59790400000001,-0.27833
1012,bus,51.594738,-0.285019
1013,bus,51.59663399999999,-0.28915
1014,bus,51.5940126,-0.2914485
1015,bus,51.597828,-0.279243
1016,bus,51.589729,-0.275738
1017,bus,51.5944982,-0.2853992
1018,bus,51.596233,-0.288342
1019,bus,51.596664,-0.28577
1020,bus,51.594975,-0.29311
1021,bus,51.592125,-0.286388
1022,bus,51.58887499999999,-0.283753
1023,bus,51.596283,-0.294722
1024,bus,51.588989,-0.279808
1025,bus,51.601704,-0.28779
1026,school,51.5995668,-0.2805474
1027,school,51.5999367,-0.2798829
1028,school,51.5992437,-0.2870706
1029,school,51.5897502,-0.2748352
1030,school,51.6002828,-0.2861065
1031,school,51.5949708,-0.2799951
1032,school,51.5977977,-0.2782156
1033,hotel,51.5974575,-0.29039
1034,hotel,51.5941944,-0.2876223
1035,hotel,51.596633,-0.289064
1036,university,51.5978435,-0.2804398
1037,bar,51.59769,-0.2788183
1038,bar,51.5981045,-0.278561
1039,cafe,51.597646,-0.279058
1040,cafe,51.5938254,-0.2904981
1041,cafe,51.5921357,-0.2849901
1042,cafe,51.59487000000001,-0.284396
1043,bank,51.597977,-0.279882
1044,post,51.5978585,-0.2777102
1045,post,51.592361,-0.284561
1046,post,51.5977496,-0.2777006
1047,train,51.59442929999999,-0.2855985
1048,parking,51.5947142,-0.2861674
1049,parking,51.59177330000001,-0.2856056
1050,"atm,",51.5923419,-0.2848114
1051,"atm,",51.5979504,-0.2778072
1052,"atm,",51.59816,-0.2782494
1053,"atm,",51.5944754,-0.285674
1054,park,51.5898991,-0.2893495
1055,park,51.5945279,-0.2837841
1056,park,51.5919329,-0.2761021
1057,library,51.5938726,-0.286827
1058,restaurant,51.6103351,-0.2790922
1059,restaurant,51.6125672,-0.2774137
1060,restaurant,51.6122417,-0.2771583
1061,restaurant,51.6110039,-0.2798716
1062,restaurant,51.6105272,-0.2800071
1063,restaurant,51.6121575,-0.2777685
1064,restaurant,51.6101379,-0.2782741
1065,restaurant,51.6098201,-0.280616
1066,restaurant,51.6114123,-0.2797838
1067,restaurant,51.6095417,-0.2806925
1068,restaurant,51.612778,-0.277642
1069,restaurant,51.614817,-0.2759174
1070,restaurant,51.6105335,-0.2793698
1071,restaurant,51.610401,-0.278503
1072,restaurant,51.6094,-0.282397
1073,restaurant,51.6115582,-0.2806595000000001
1074,restaurant,51.6111861,-0.2782593
1075,groceries,51.6092733,-0.2818824
1076,groceries,51.6117121,-0.2756889
1077,groceries,51.6052693,-0.2734825
1078,groceries,51.6119114,-0.2774518
1079,groceries,51.60964629999999,-0.2808744
1080,groceries,51.609679,-0.2808292
1081,groceries,51.610615,-0.2798985
1082,church,51.6122384,-0.2802583
1083,church,51.6029791,-0.2840623
1084,church,51.6049901,-0.2776777
1085,church,51.6083163,-0.2893031
1086,church,51.61152870000001,-0.2785914
1087,church,51.6093659,-0.2761783
1088,church,51.60931009999999,-0.2754569
1089,church,51.6090984,-0.2768963
1090,church,51.60396429999999,-0.2727001
1091,bus,51.612468,-0.2773697
1092,bus,51.61131779999999,-0.2784877
1093,bus,51.603165,-0.28372
1094,bus,51.60804400000001,-0.28862
1095,bus,51.60931799999999,-0.283286
1096,bus,51.612736,-0.274174
1097,bus,51.612072,-0.277492
1098,bus,51.611481,-0.278092
1099,bus,51.6113808,-0.2802274
1100,bus,51.61018,-0.278459
1101,bus,51.61366,-0.2749
1102,bus,51.607719,-0.275577
1103,bus,51.609627,-0.282408
1104,bus,51.61022639999999,-0.2800684
1105,bus,51.608341,-0.287424
1106,bus,51.6128189,-0.2744538
1107,bus,51.61310599999999,-0.274839
1108,bus,51.6112168,-0.2730492
1109,school,51.6103403,-0.2757981
1110,school,51.6053925,-0.2882401
1111,school,51.6041163,-0.2880129
1112,school,51.6033964,-0.2804418
1113,school,51.6084617,-0.2830212
1114,school,51.6101921,-0.2799948
1115,school,51.6106005,-0.2898575
1116,school,51.6101452,-0.27992
1117,school,51.608269,-0.2873631
1118,school,51.5989587,-0.2882532
1119,school,51.6041014,-0.2814784
1120,school,51.60901639999999,-0.2778095
1121,school,51.6087718,-0.2819391
1122,hotel,51.6079515,-0.2770426
1123,hotel,51.6093568,-0.2829187
1124,hotel,51.6134117,-0.2794632
1125,hotel,51.6141804,-0.2759738
1126,hotel,51.60854,-0.286338
1127,university,51.6091652,-0.2782519
1128,university,51.6070205,-0.2756905
1129,bar,51.60892219999999,-0.277537
1130,bar,51.61216,-0.2806649
1131,bar,51.6116326,-0.2807366
1132,bar,51.6093728,-0.2828784
1133,bar,51.6089289,-0.2775457
1134,cafe,51.6110458,-0.2794822
1135,cafe,51.60869220000001,-0.2765051
1136,cafe,51.6131499,-0.2768968
1137,cafe,51.6114241,-0.2803068
1138,cafe,51.612966,-0.276011
1139,cafe,51.6094628,-0.2825041
1140,cafe,51.6136876,-0.2755772
1141,cafe,51.6138184,-0.2757558
1142,cafe,51.6132753,-0.2768022
1143,cafe,51.6096497,-0.2808691
1144,cafe,51.6129137,-0.2773926
1145,cafe,51.6121369,-0.2777873
1146,cafe,51.6126898,-0.2767946
1147,bank,51.6124028,-0.276838
1148,bank,51.6124276,-0.2775324
1149,bank,51.6137028,-0.276401
1150,bank,51.6132006,-0.2762464
1151,bank,51.6135814,-0.2764461
1152,bank,51.6128726,-0.2760749
1153,bank,51.6138095,-0.2763037
1154,police,51.6100436,-0.2802366
1155,post,51.6148971,-0.2753847
1156,post,51.61325979999999,-0.2776598
1157,post,51.61491050000001,-0.2754284
1158,shopping mall,51.6123766,-0.2752813
1159,gym,51.60746719999999,-0.2756702
1160,gym,51.60295190000001,-0.2909598
1161,gym,51.6132359,-0.2770684
1162,gym,51.6116837,-0.281403
1163,gym,51.6034403,-0.2831491
1164,gym,51.6054154,-0.2881215
1165,train,51.613561,-0.2755203
1166,train,51.6134923,-0.2753661
1167,train,51.6077,-0.29467
1168,parking,51.6113451,-0.2765541
1169,parking,51.61085199999999,-0.2781876
1170,parking,51.6120416,-0.2765691
1171,parking,51.6097974,-0.2791302
1172,parking,51.6111904,-0.2774795
1173,parking,51.60995029999999,-0.2785009
1174,parking,51.6119226,-0.2740572
1175,parking,51.606037,-0.2727451
1176,"atm,",51.60894279999999,-0.2775636
1177,park,51.6033542,-0.2838974
1178,park,51.60544340000001,-0.2834024
1179,park,51.6130053,-0.2854454
1180,park,51.6019325,-0.2941949
1181,market,51.6121545,-0.2792989
1182,market,51.61190029999999,-0.2777156
1183,market,51.6125854,-0.2769634
1184,market,51.6039667,-0.2778051
1185,market,51.6096763,-0.2788453
1186,market,51.6094397,-0.282415
1187,restaurant,51.6161439,-0.2762567
1188,restaurant,51.61593449999999,-0.2755573
1189,restaurant,51.61508329999999,-0.2754013
1190,restaurant,51.614179,-0.276054
1191,restaurant,51.6214368,-0.293325
1192,restaurant,51.6158577,-0.2750556
1193,restaurant,51.6155284,-0.275789
1194,restaurant,51.6161298,-0.2753154
1195,restaurant,51.62155980000001,-0.2750754
1196,restaurant,51.6158268,-0.2752172
1197,restaurant,51.6154551,-0.275332
1198,restaurant,51.6127169,-0.2768391
1199,restaurant,51.6146255,-0.2754595
1200,restaurant,51.6159267,-0.274937
1201,restaurant,51.6157072,-0.2761725
1202,groceries,51.6162903,-0.2749962
1203,groceries,51.6159006,-0.2764517
1204,groceries,51.6143335,-0.2755041
1205,groceries,51.6160125,-0.2748375
1206,groceries,51.6217885,-0.2917274
1207,church,51.6215608,-0.2872396
1208,church,51.6249981,-0.2726458
1209,bus,51.614773,-0.275801
1210,bus,51.623116,-0.289252
1211,bus,51.619366,-0.289725
1212,bus,51.620937,-0.291602
1213,bus,51.62082299999999,-0.277623
1214,bus,51.622177,-0.281573
1215,bus,51.622177,-0.293231
1216,bus,51.617901,-0.27743
1217,bus,51.612671,-0.27422
1218,bus,51.621838,-0.279145
1219,bus,51.618973,-0.289465
1220,bus,51.6146269,-0.2758203
1221,bus,51.614162,-0.283349
1222,bus,51.61747,-0.277071
1223,school,51.6227131,-0.2894654
1224,school,51.6218229,-0.2768103
1225,school,51.6148307,-0.2764971
1226,school,51.6216376,-0.2875461
1227,school,51.6219326,-0.2739447
1228,school,51.6168376,-0.2866858
1229,school,51.61886699999999,-0.2887677
1230,school,51.6175411,-0.2903834
1231,school,51.6162978,-0.2751174
1232,school,51.6250471,-0.2726738
1233,school,51.6144977,-0.2767902
1234,school,51.6189894,-0.2888843
1235,hotel,51.6226682,-0.2778088
1236,cafe,51.6252894,-0.2827944
1237,cafe,51.6152197,-0.2752806
1238,cafe,51.6164795,-0.2747154
1239,cafe,51.6159498,-0.276148
1240,cafe,51.6155803,-0.2761309
1241,bank,51.62174839999999,-0.2916578
1242,bank,51.615849,-0.2757175000000001
1243,bank,51.6157508,-0.275207
1244,bank,51.61621539999999,-0.2750816
1245,train,51.623248,-0.2891187
1246,parking,51.61644159999999,-0.2764812
1247,"atm,",51.6138297,-0.2762883
1248,"atm,",51.61583049999999,-0.2756521
1249,park,51.6253387,-0.2835619
1250,park,51.6249674,-0.2883596
1251,market,51.6261654,-0.2741272
1252,market,51.6183657,-0.2749514
1253,library,51.6163045,-0.274167
1254,restaurant,51.6392623,-0.2897662
1255,bus,51.626465,-0.272959
1256,bus,51.6257729,-0.2733642
1257,school,51.6296958,-0.2734008
1258,hotel,51.6393925,-0.2898971
1259,groceries,51.64339769999999,-0.2991495
1260,bus,51.651039,-0.28794
1261,bus,51.652145,-0.284906
1262,bus,51.652504,-0.282392
1263,bus,51.653069,-0.281576
1264,bus,51.64939099999999,-0.273186
1265,cafe,51.6531909,-0.2797193
1266,gym,51.6442479,-0.2760121
1267,homeless shelter,51.65222869999999,-0.2742528
1268,train,51.6531235,-0.2797315
1269,"atm,",51.6526718,-0.2815137
1270,park,51.6483514,-0.2728856
1271,restaurant,51.655034,-0.2776965
1272,restaurant,51.6538882,-0.2793031
1273,restaurant,51.6551474,-0.2774635
1274,restaurant,51.655159,-0.277431
1275,restaurant,51.6545473,-0.2786385
1276,restaurant,51.6622512,-0.2768564
1277,restaurant,51.6543362,-0.2784332
1278,restaurant,51.6545716,-0.2786713
1279,restaurant,51.6544042,-0.2781624
1280,restaurant,51.6555283,-0.2804062
1281,restaurant,51.6549828,-0.2777446
1282,restaurant,51.6542588,-0.2792065
1283,restaurant,51.6546483,-0.2777806
1284,restaurant,51.65449899999999,-0.2781065
1285,restaurant,51.655116,-0.2775338
1286,restaurant,51.6554781,-0.2761053
1287,restaurant,51.6548784,-0.2779552
1288,restaurant,51.6549548,-0.277874
1289,restaurant,51.6555461,-0.2804497
1290,restaurant,51.655719,-0.276452
1291,groceries,51.6549331,-0.2778443
1292,groceries,51.6541186,-0.2795132
1293,groceries,51.654432,-0.2782361
1294,groceries,51.6564448,-0.2741091
1295,groceries,51.6567393,-0.2742712
1296,groceries,51.6549761,-0.2777864
1297,groceries,51.6567036,-0.2792468
1298,groceries,51.6569212,-0.2730359
1299,groceries,51.6545093,-0.2780848
1300,groceries,51.6564259,-0.2782236
1301,groceries,51.6552612,-0.2772432
1302,church,51.6543871,-0.2761065
1303,church,51.6533549,-0.2818613
1304,church,51.6612544,-0.2771454
1305,church,51.6560207,-0.2749796
1306,church,51.6656165,-0.2802750000000001
1307,bus,51.65454099999999,-0.278513
1308,bus,51.65328599999999,-0.27937
1309,bus,51.6579688,-0.2768514
1310,bus,51.6554526,-0.2763527
1311,bus,51.662853,-0.286063
1312,bus,51.660568,-0.284689
1313,bus,51.657219,-0.281389
1314,bus,51.663082,-0.276005
1315,bus,51.660202,-0.284284
1316,bus,51.6561661,-0.2752911
1317,bus,51.658234,-0.280006
1318,bus,51.66058,-0.276433
1319,bus,51.66280399999999,-0.275394
1320,bus,51.657711,-0.282368
1321,bus,51.664825,-0.289329
1322,bus,51.66074,-0.276123
1323,bus,51.651852,-0.285713
1324,school,51.661769,-0.2789917
1325,school,51.6544091,-0.2761313
1326,school,51.6651259,-0.2870004
1327,school,51.6659274,-0.273384
1328,school,51.6645512,-0.2741405
1329,school,51.655578,-0.275749
1330,school,51.6536619,-0.2818706
1331,school,51.6547107,-0.2782895
1332,school,51.6570798,-0.2752485
